booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status,rebooked
INNHG_112968,46.0,Offline,0,60.0,2,0,03-11-2021,0,2,Not Canceled,
INNHG_112969,10.0,Online,1,,2,0,03-11-2021,0,1,Not Canceled,
INNHG_112970,,Online,0,91.45,2,0,03-11-2021,1,4,Not Canceled,
INNHG_112971,11.0,Online,1,96.0,2,0,03-11-2021,1,1,Not Canceled,
INNHG_112972,,Online,0,65.0,1,0,03-11-2021,0,3,Not Canceled,
INNHG_112973,0.0,Online,1,82.45,2,0,03-11-2021,0,4,Not Canceled,
INNHG_112974,,Online,1,89.0,1,0,03-11-2021,0,2,Not Canceled,
INNHG_112975,,Offline,1,75.0,2,0,03-11-2021,0,2,Not Canceled,
INNHG_112976,21.0,Offline,0,46.67,2,0,03-11-2021,0,3,Not Canceled,
INNHG_112977,24.0,Offline,1,60.75,3,0,03-11-2021,0,4,Not Canceled,
INNHG_112978,28.0,Online,1,75.18,1,0,03-11-2021,0,3,Not Canceled,
INNHG_112979,6.0,Online,0,,2,0,03-11-2021,0,2,Not Canceled,
INNHG_112980,26.0,Online,0,99.45,2,1,03-11-2021,0,5,Not Canceled,
INNHG_112981,36.0,Offline,0,,2,0,03-11-2021,0,5,Not Canceled,
INNHG_112982,22.0,Offline,1,75.0,2,0,03-11-2021,0,2,Not Canceled,
INNHG_112983,5.0,Offline,0,70.0,2,0,04-11-2021,0,3,Not Canceled,
INNHG_112984,40.0,Online,3,100.8,1,0,04-11-2021,0,2,Not Canceled,
INNHG_112985,51.0,Online,1,102.6,2,1,04-11-2021,0,4,Not Canceled,
INNHG_112986,46.0,Online,1,105.5,2,0,04-11-2021,0,3,Not Canceled,
INNHG_112987,0.0,Online,0,0.0,1,0,04-11-2021,0,0,Not Canceled,
INNHG_112988,19.0,Offline,2,52.5,2,0,04-11-2021,0,4,Not Canceled,
INNHG_112989,29.0,Online,3,,2,0,04-11-2021,0,4,Not Canceled,
INNHG_112990,28.0,Online,1,85.59,2,0,04-11-2021,0,4,Not Canceled,
INNHG_112991,8.0,Online,0,83.0,2,0,04-11-2021,0,1,Not Canceled,
INNHG_112992,23.0,Online,1,90.95,2,0,04-11-2021,0,4,Not Canceled,
INNHG_112993,2.0,Offline,0,63.75,1,0,04-11-2021,0,4,Not Canceled,
INNHG_112994,,Online,1,101.0,1,0,04-11-2021,0,4,Not Canceled,
INNHG_112995,40.0,Online,3,100.8,1,0,04-11-2021,0,2,Not Canceled,
INNHG_112996,46.0,Online,1,105.5,2,0,04-11-2021,0,3,Not Canceled,
INNHG_112997,5.0,Online,0,117.0,2,0,04-11-2021,0,1,Not Canceled,
INNHG_112998,51.0,Online,1,102.6,2,0,04-11-2021,0,2,Not Canceled,
INNHG_112999,2.0,Online,1,95.0,2,0,04-11-2021,0,1,Not Canceled,
INNHG_113000,1.0,Online,0,65.0,1,0,04-11-2021,0,1,Not Canceled,
INNHG_113001,,Online,0,89.0,2,0,04-11-2021,0,1,Not Canceled,
INNHG_113002,8.0,Online,0,83.0,2,0,04-11-2021,0,1,Not Canceled,
INNHG_113003,21.0,Offline,0,92.0,1,0,04-11-2021,0,1,Not Canceled,
INNHG_113004,,Offline,0,60.0,2,0,04-11-2021,0,3,Not Canceled,
INNHG_113005,43.0,Offline,0,60.0,2,0,04-11-2021,0,3,Not Canceled,
INNHG_113006,37.0,Offline,0,,2,0,04-11-2021,0,3,Not Canceled,
INNHG_113007,6.0,Offline,0,,2,1,04-11-2021,0,4,Not Canceled,
INNHG_113008,14.0,Online,1,87.0,2,0,04-11-2021,0,1,Canceled,No
INNHG_113009,,Online,1,105.5,2,0,05-11-2021,0,2,Not Canceled,
INNHG_113010,1.0,Online,1,95.0,2,0,05-11-2021,0,2,Not Canceled,
INNHG_113011,,Online,0,65.0,1,0,05-11-2021,0,1,Not Canceled,
INNHG_113012,21.0,Online,0,76.0,2,0,05-11-2021,0,2,Not Canceled,
INNHG_113013,47.0,Online,1,105.5,2,0,05-11-2021,0,2,Not Canceled,
INNHG_113014,44.0,Offline,0,60.0,2,2,05-11-2021,0,3,Not Canceled,
INNHG_113015,21.0,Online,0,76.0,2,0,05-11-2021,0,2,Not Canceled,
INNHG_113016,1.0,Online,0,65.0,1,0,05-11-2021,0,1,Not Canceled,
INNHG_113017,,Online,1,0.0,2,0,05-11-2021,0,1,Not Canceled,
INNHG_113018,38.0,Offline,0,60.0,2,1,05-11-2021,0,3,Not Canceled,
INNHG_113019,0.0,Online,0,89.0,1,0,05-11-2021,0,1,Not Canceled,
INNHG_113020,14.0,Online,1,101.0,1,0,05-11-2021,0,3,Not Canceled,
INNHG_113021,38.0,Offline,0,60.0,2,1,05-11-2021,0,3,Not Canceled,
INNHG_113022,14.0,Offline,0,43.5,2,1,05-11-2021,0,3,Not Canceled,
INNHG_113023,,Online,1,95.0,2,0,05-11-2021,0,2,Not Canceled,
INNHG_113024,3.0,Online,1,105.5,2,0,05-11-2021,1,3,Not Canceled,
INNHG_113025,3.0,Online,0,65.0,1,0,05-11-2021,0,1,Not Canceled,
INNHG_113026,3.0,Online,1,107.0,2,0,05-11-2021,0,1,Not Canceled,
INNHG_113027,,Online,2,105.5,2,0,05-11-2021,0,2,Not Canceled,
INNHG_113028,3.0,Online,1,,2,0,05-11-2021,0,3,Not Canceled,
INNHG_113029,1.0,Online,0,0.0,1,0,05-11-2021,0,2,Not Canceled,
INNHG_113030,42.0,Offline,0,60.0,2,0,05-11-2021,0,3,Not Canceled,
INNHG_113031,0.0,Online,0,,1,0,05-11-2021,0,1,Not Canceled,
INNHG_113032,8.0,Online,0,65.0,1,2,05-11-2021,0,4,Not Canceled,
INNHG_113033,0.0,Online,1,0.0,1,0,05-11-2021,0,1,Not Canceled,
INNHG_113034,,Online,2,105.5,2,0,05-11-2021,0,2,Not Canceled,
INNHG_113035,21.0,Offline,1,37.07,2,0,05-11-2021,0,3,Not Canceled,
INNHG_113036,0.0,Online,2,0.0,2,0,05-11-2021,0,1,Not Canceled,
INNHG_113037,23.0,Online,0,65.0,1,0,05-11-2021,0,1,Canceled,No
INNHG_113038,6.0,Online,0,116.0,2,0,06-11-2021,1,2,Not Canceled,
INNHG_113039,56.0,Offline,0,60.0,2,2,06-11-2021,0,2,Not Canceled,
INNHG_113040,11.0,Online,1,90.95,2,2,06-11-2021,0,2,Not Canceled,
INNHG_113041,,Online,1,104.5,2,2,06-11-2021,0,2,Not Canceled,
INNHG_113042,56.0,Offline,1,60.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113043,52.0,Online,2,79.2,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113044,4.0,Offline,0,78.2,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113045,,Offline,0,43.5,2,2,06-11-2021,0,2,Not Canceled,
INNHG_113046,4.0,Offline,0,68.0,2,2,06-11-2021,0,2,Not Canceled,
INNHG_113047,56.0,Offline,1,60.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113048,0.0,Online,1,95.0,2,0,06-11-2021,0,1,Not Canceled,
INNHG_113049,2.0,Online,1,107.0,2,0,06-11-2021,0,1,Not Canceled,
INNHG_113050,80.0,Online,2,,2,0,06-11-2021,0,2,Not Canceled,
INNHG_113051,,Offline,0,60.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113052,,Online,1,104.0,1,0,06-11-2021,1,1,Not Canceled,
INNHG_113053,46.0,Offline,1,60.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113054,29.0,Offline,0,63.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113055,86.0,Online,1,72.25,2,2,06-11-2021,0,3,Not Canceled,
INNHG_113056,22.0,Offline,0,75.0,2,0,06-11-2021,0,2,Not Canceled,
INNHG_113057,29.0,Offline,0,63.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113058,46.0,Offline,0,,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113059,46.0,Offline,1,60.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113060,0.0,Online,1,107.0,2,0,06-11-2021,0,1,Not Canceled,
INNHG_113061,,Online,1,95.0,2,0,06-11-2021,0,1,Not Canceled,
INNHG_113062,29.0,Online,2,96.3,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113063,15.0,Online,1,81.0,1,0,06-11-2021,0,2,Not Canceled,
INNHG_113064,3.0,Online,2,,1,0,06-11-2021,0,2,Not Canceled,
INNHG_113065,14.0,Offline,0,47.78,2,2,06-11-2021,0,7,Not Canceled,
INNHG_113066,52.0,Online,1,73.2,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113067,0.0,Online,1,,2,0,06-11-2021,0,1,Not Canceled,
INNHG_113068,3.0,Online,2,,1,0,06-11-2021,0,2,Not Canceled,
INNHG_113069,10.0,Online,1,83.0,2,0,06-11-2021,0,2,Not Canceled,
INNHG_113070,3.0,Offline,0,,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113071,46.0,Offline,0,60.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113072,,Online,1,,1,0,06-11-2021,0,2,Not Canceled,
INNHG_113073,,Online,1,104.0,2,1,06-11-2021,1,2,Not Canceled,
INNHG_113074,25.0,Online,1,90.95,2,2,06-11-2021,0,2,Not Canceled,
INNHG_113075,29.0,Online,2,96.3,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113076,45.0,Offline,0,60.0,2,1,06-11-2021,0,2,Not Canceled,
INNHG_113077,37.0,Online,0,37.33,1,1,06-11-2021,0,2,Canceled,No
INNHG_113078,9.0,Online,1,76.0,2,0,07-11-2021,0,1,Not Canceled,
INNHG_113079,33.0,Offline,0,41.43,2,2,07-11-2021,0,5,Not Canceled,
INNHG_113080,39.0,Offline,0,63.0,2,2,07-11-2021,0,1,Not Canceled,
INNHG_113081,40.0,Offline,0,60.0,2,2,07-11-2021,0,1,Not Canceled,
INNHG_113082,46.0,Offline,0,60.0,2,2,07-11-2021,0,2,Not Canceled,
INNHG_113083,9.0,Online,1,,2,0,07-11-2021,0,1,Not Canceled,
INNHG_113084,12.0,Online,0,114.0,2,2,07-11-2021,1,1,Not Canceled,
INNHG_113085,8.0,Online,1,82.39,2,1,07-11-2021,0,1,Not Canceled,
INNHG_113086,0.0,Online,0,73.15,1,1,07-11-2021,0,1,Not Canceled,
INNHG_113087,,Offline,0,60.0,2,2,07-11-2021,0,1,Not Canceled,
INNHG_113088,,Offline,1,,2,2,07-11-2021,0,2,Not Canceled,
INNHG_113089,47.0,Offline,1,60.0,2,2,07-11-2021,0,2,Not Canceled,
INNHG_113090,,Online,1,81.77,2,2,08-11-2021,0,2,Not Canceled,
INNHG_113091,13.0,Online,1,90.95,2,2,08-11-2021,0,2,Not Canceled,
INNHG_113092,5.0,Online,0,,1,1,08-11-2021,0,0,Not Canceled,
INNHG_113093,,Offline,0,60.0,2,2,08-11-2021,0,2,Not Canceled,
INNHG_113094,13.0,Online,1,,2,2,08-11-2021,0,5,Not Canceled,
INNHG_113095,44.0,Offline,0,60.0,2,2,08-11-2021,0,1,Not Canceled,
INNHG_113096,3.0,Online,0,87.7,2,2,08-11-2021,0,3,Not Canceled,
INNHG_113097,41.0,Offline,1,60.0,2,2,08-11-2021,0,3,Not Canceled,
INNHG_113098,3.0,Online,0,87.7,2,2,08-11-2021,0,3,Not Canceled,
INNHG_113099,,Offline,0,60.0,2,2,08-11-2021,0,2,Not Canceled,
INNHG_113100,76.0,Offline,0,,2,2,08-11-2021,0,1,Not Canceled,
INNHG_113101,41.0,Offline,1,60.0,2,2,08-11-2021,0,3,Not Canceled,
INNHG_113102,5.0,Online,0,65.0,1,1,08-11-2021,0,0,Not Canceled,
INNHG_113103,41.0,Offline,1,60.0,2,2,08-11-2021,0,3,Not Canceled,
INNHG_113104,24.0,Online,1,101.0,1,2,08-11-2021,0,0,Not Canceled,
INNHG_113105,0.0,Online,1,91.0,1,1,09-11-2021,0,3,Not Canceled,
INNHG_113106,49.0,Offline,0,60.0,2,1,09-11-2021,0,2,Not Canceled,
INNHG_113107,0.0,Online,1,100.0,1,1,09-11-2021,1,2,Not Canceled,
INNHG_113108,0.0,Online,1,106.0,2,1,09-11-2021,1,3,Not Canceled,
INNHG_113109,0.0,Online,1,91.0,1,1,09-11-2021,0,0,Not Canceled,
INNHG_113110,0.0,Online,0,65.0,1,1,09-11-2021,0,0,Not Canceled,
INNHG_113111,,Offline,0,,2,1,09-11-2021,0,2,Not Canceled,
INNHG_113112,49.0,Offline,0,,2,1,09-11-2021,0,4,Not Canceled,
INNHG_113113,3.0,Offline,0,80.0,2,1,09-11-2021,0,2,Not Canceled,
INNHG_113114,52.0,Offline,0,60.0,2,1,09-11-2021,0,3,Not Canceled,
INNHG_113115,49.0,Offline,0,,2,1,09-11-2021,0,3,Not Canceled,
INNHG_113116,,Online,1,,2,1,09-11-2021,0,1,Not Canceled,
INNHG_113117,,Offline,0,60.0,2,1,09-11-2021,0,3,Not Canceled,
INNHG_113118,6.0,Offline,0,80.0,2,1,09-11-2021,0,2,Not Canceled,
INNHG_113119,0.0,Online,0,85.0,2,1,09-11-2021,1,0,Not Canceled,
INNHG_113120,0.0,Online,0,65.0,1,1,09-11-2021,0,1,Not Canceled,
INNHG_113121,,Online,1,72.75,2,1,09-11-2021,0,5,Not Canceled,
INNHG_113122,4.0,Online,0,65.0,1,1,09-11-2021,0,0,Not Canceled,
INNHG_113123,2.0,Online,0,79.0,1,1,09-11-2021,0,2,Not Canceled,
INNHG_113124,63.0,Online,2,,2,1,09-11-2021,0,4,Canceled,No
INNHG_113125,55.0,Online,2,79.2,2,1,09-11-2021,0,4,Canceled,No
INNHG_113126,1.0,Online,1,,1,0,10-11-2021,0,2,Not Canceled,
INNHG_113127,15.0,Online,3,,2,0,10-11-2021,0,2,Not Canceled,
INNHG_113128,15.0,Online,0,,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113129,5.0,Online,0,76.58,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113130,1.0,Online,0,0.0,1,0,10-11-2021,0,1,Not Canceled,
INNHG_113131,39.0,Online,0,90.95,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113132,5.0,Online,1,76.58,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113133,50.0,Offline,0,69.0,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113134,48.0,Offline,0,43.5,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113135,5.0,Online,1,104.0,2,0,10-11-2021,1,3,Not Canceled,
INNHG_113136,55.0,Online,2,73.8,1,0,10-11-2021,0,1,Not Canceled,
INNHG_113137,12.0,Online,0,95.0,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113138,,Offline,1,42.0,1,0,10-11-2021,0,4,Not Canceled,
INNHG_113139,1.0,Online,0,83.2,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113140,0.0,Online,1,0.0,1,0,10-11-2021,0,1,Not Canceled,
INNHG_113141,1.0,Online,0,0.0,1,0,10-11-2021,0,1,Not Canceled,
INNHG_113142,25.0,Offline,1,68.0,2,2,10-11-2021,0,5,Not Canceled,
INNHG_113143,55.0,Online,2,73.8,1,0,10-11-2021,0,1,Not Canceled,
INNHG_113144,1.0,Online,1,,2,0,10-11-2021,0,4,Not Canceled,
INNHG_113145,67.0,Online,1,104.55,2,0,10-11-2021,0,2,Canceled,Yes
INNHG_113146,92.0,Online,2,72.25,2,0,10-11-2021,0,4,Canceled,No
INNHG_113147,63.0,Online,1,89.53,1,0,10-11-2021,0,3,Canceled,No
INNHG_113148,51.0,Offline,1,60.0,2,0,11-11-2021,0,4,Not Canceled,
INNHG_113149,20.0,Online,1,68.85,1,2,11-11-2021,0,5,Not Canceled,
INNHG_113150,9.0,Online,1,,1,0,11-11-2021,0,2,Not Canceled,
INNHG_113151,,Offline,1,69.0,2,0,11-11-2021,0,4,Not Canceled,
INNHG_113152,8.0,Online,1,107.0,2,0,11-11-2021,0,3,Not Canceled,
INNHG_113153,18.0,Online,2,101.0,1,0,11-11-2021,0,1,Not Canceled,
INNHG_113154,28.0,Offline,0,85.6,2,0,11-11-2021,0,4,Not Canceled,
INNHG_113155,92.0,Online,0,72.25,2,0,11-11-2021,0,3,Not Canceled,
INNHG_113156,19.0,Online,1,99.45,2,0,11-11-2021,0,4,Not Canceled,
INNHG_113157,37.0,Online,1,90.95,2,0,11-11-2021,0,4,Not Canceled,
INNHG_113158,44.0,Offline,1,,2,0,11-11-2021,0,3,Not Canceled,
INNHG_113159,47.0,Online,0,65.0,1,0,11-11-2021,0,1,Not Canceled,
INNHG_113160,6.0,Online,1,0.0,2,0,11-11-2021,0,0,Not Canceled,
INNHG_113161,9.0,Online,0,65.0,1,0,11-11-2021,0,1,Not Canceled,
INNHG_113162,47.0,Offline,0,60.0,2,0,11-11-2021,0,3,Not Canceled,
INNHG_113163,20.0,Online,1,68.85,1,2,11-11-2021,0,5,Not Canceled,
INNHG_113164,47.0,Online,1,65.0,1,0,11-11-2021,0,2,Not Canceled,
INNHG_113165,5.0,Online,0,,1,0,11-11-2021,0,2,Not Canceled,
INNHG_113166,2.0,Offline,0,90.0,1,0,11-11-2021,0,1,Not Canceled,
INNHG_113167,9.0,Online,0,65.0,1,0,11-11-2021,0,1,Not Canceled,
INNHG_113168,50.0,Offline,0,,2,0,11-11-2021,0,3,Not Canceled,
INNHG_113169,47.0,Online,0,65.0,1,0,11-11-2021,0,1,Not Canceled,
INNHG_113170,2.0,Online,1,95.0,2,0,11-11-2021,0,1,Not Canceled,
INNHG_113171,44.0,Offline,1,60.0,2,0,11-11-2021,0,3,Not Canceled,
INNHG_113172,8.0,Online,0,76.5,2,0,11-11-2021,0,2,Canceled,No
INNHG_113173,63.0,Online,1,85.0,2,1,12-11-2021,0,3,Not Canceled,
INNHG_113174,49.0,Offline,0,60.0,2,2,12-11-2021,0,3,Not Canceled,
INNHG_113175,61.0,Online,1,81.9,2,1,12-11-2021,0,3,Not Canceled,
INNHG_113176,0.0,Online,0,85.0,2,0,12-11-2021,0,2,Not Canceled,
INNHG_113177,51.0,Offline,0,60.0,2,2,12-11-2021,0,3,Not Canceled,
INNHG_113178,9.0,Online,1,107.0,2,1,12-11-2021,0,3,Not Canceled,
INNHG_113179,50.0,Offline,0,60.0,2,2,12-11-2021,0,3,Not Canceled,
INNHG_113180,66.0,Online,0,46.63,1,2,12-11-2021,0,8,Not Canceled,
INNHG_113181,0.0,Online,0,84.0,2,0,12-11-2021,0,1,Not Canceled,
INNHG_113182,77.0,Online,1,,2,0,12-11-2021,0,3,Not Canceled,
INNHG_113183,1.0,Online,1,0.0,2,0,12-11-2021,0,1,Not Canceled,
INNHG_113184,0.0,Online,1,79.0,1,0,12-11-2021,1,1,Not Canceled,
INNHG_113185,52.0,Offline,0,60.0,2,2,12-11-2021,0,3,Not Canceled,
INNHG_113186,23.0,Online,1,90.95,2,1,12-11-2021,0,3,Not Canceled,
INNHG_113187,2.0,Online,1,100.0,1,0,12-11-2021,1,1,Not Canceled,
INNHG_113188,17.0,Online,0,,1,0,12-11-2021,0,1,Canceled,No
INNHG_113189,1.0,Online,0,95.0,2,2,12-11-2021,0,0,Canceled,No
INNHG_113190,13.0,Online,0,147.9,2,2,12-11-2021,0,4,Canceled,Yes
INNHG_113191,,Online,2,74.8,2,2,12-11-2021,0,4,Canceled,Yes
INNHG_113192,229.0,Online,1,107.64,2,4,12-11-2021,0,5,Canceled,No
INNHG_113193,37.0,Online,1,88.4,2,2,12-11-2021,0,4,Canceled,No
INNHG_113194,134.0,Online,0,124.2,2,2,12-11-2021,0,1,Canceled,No
INNHG_113195,81.0,Online,0,93.6,2,2,12-11-2021,0,0,Canceled,Yes
INNHG_113196,160.0,Online,0,76.27,2,2,12-11-2021,0,4,Canceled,Yes
INNHG_113197,55.0,Online,0,,2,2,12-11-2021,0,1,Canceled,No
INNHG_113198,131.0,Online,1,85.27,2,2,12-11-2021,0,4,Canceled,No
INNHG_113199,,Online,1,143.65,1,2,12-11-2021,0,5,Canceled,No
INNHG_113200,113.0,Online,0,79.0,1,2,12-11-2021,0,4,Canceled,No
INNHG_113201,,Online,0,97.0,1,2,12-11-2021,0,5,Canceled,No
INNHG_113202,20.0,Online,1,96.9,2,2,12-11-2021,0,3,Canceled,No
INNHG_113203,,Online,1,,2,2,12-11-2021,0,1,Canceled,No
INNHG_113204,238.0,Offline,0,55.08,1,2,12-11-2021,0,0,Canceled,No
INNHG_113205,26.0,Online,1,96.9,2,2,12-11-2021,0,2,Canceled,No
INNHG_113206,,Online,1,74.8,2,2,12-11-2021,0,4,Canceled,No
INNHG_113207,48.0,Online,1,74.8,2,2,12-11-2021,0,5,Canceled,No
INNHG_113208,86.0,Online,0,93.6,2,1,12-11-2021,0,0,Canceled,Yes
INNHG_113209,127.0,Online,1,79.2,2,2,12-11-2021,0,1,Canceled,No
INNHG_113210,100.0,Online,0,100.63,2,2,12-11-2021,0,2,Canceled,No
INNHG_113211,58.0,Online,1,79.2,2,1,13-11-2021,0,2,Not Canceled,
INNHG_113212,79.0,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113213,79.0,Offline,0,,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113214,79.0,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113215,,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113216,,Offline,1,85.6,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113217,,Online,2,72.25,2,0,13-11-2021,0,1,Not Canceled,
INNHG_113218,,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113219,46.0,Offline,0,60.0,2,1,13-11-2021,0,2,Not Canceled,
INNHG_113220,,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113221,79.0,Offline,0,,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113222,79.0,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113223,,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113224,,Online,1,96.3,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113225,3.0,Offline,0,64.0,2,1,13-11-2021,0,2,Not Canceled,
INNHG_113226,,Online,2,96.3,2,1,13-11-2021,0,2,Not Canceled,
INNHG_113227,50.0,Offline,0,60.0,2,1,13-11-2021,0,2,Not Canceled,
INNHG_113228,79.0,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113229,,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113230,50.0,Offline,0,60.0,2,1,13-11-2021,0,2,Not Canceled,
INNHG_113231,50.0,Offline,1,90.0,3,1,13-11-2021,0,2,Not Canceled,
INNHG_113232,,Online,0,91.0,1,1,13-11-2021,0,2,Not Canceled,
INNHG_113233,79.0,Offline,0,70.0,1,0,13-11-2021,0,2,Not Canceled,
INNHG_113234,79.0,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113235,67.0,Online,2,72.25,2,0,13-11-2021,0,1,Not Canceled,
INNHG_113236,,Offline,0,,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113237,79.0,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113238,10.0,Online,0,12.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113239,,Offline,0,38.67,2,1,13-11-2021,0,2,Not Canceled,
INNHG_113240,79.0,Offline,0,70.0,1,0,13-11-2021,0,2,Not Canceled,
INNHG_113241,79.0,Offline,0,75.0,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113242,79.0,Offline,0,70.0,1,0,13-11-2021,0,2,Not Canceled,
INNHG_113243,79.0,Offline,0,,2,0,13-11-2021,0,2,Not Canceled,
INNHG_113244,72.0,Online,1,72.25,2,0,13-11-2021,0,2,Canceled,Yes
INNHG_113245,,Online,1,103.0,2,2,14-11-2021,0,3,Not Canceled,
INNHG_113246,10.0,Offline,0,43.5,2,2,14-11-2021,0,2,Not Canceled,
INNHG_113247,32.0,Online,3,96.3,2,0,14-11-2021,0,1,Not Canceled,
INNHG_113248,53.0,Offline,0,60.0,2,2,14-11-2021,0,2,Not Canceled,
INNHG_113249,0.0,Online,2,107.0,3,0,14-11-2021,0,1,Not Canceled,
INNHG_113250,,Online,0,79.0,1,0,14-11-2021,0,1,Not Canceled,
INNHG_113251,29.0,Offline,0,,2,2,14-11-2021,0,1,Not Canceled,
INNHG_113252,80.0,Online,1,65.45,2,2,14-11-2021,0,1,Not Canceled,
INNHG_113253,22.0,Online,1,87.0,2,2,14-11-2021,0,1,Not Canceled,
INNHG_113254,1.0,Online,0,79.0,1,0,14-11-2021,0,1,Not Canceled,
INNHG_113255,0.0,Online,2,85.0,2,0,14-11-2021,0,1,Not Canceled,
INNHG_113256,51.0,Offline,0,60.0,2,2,14-11-2021,0,1,Not Canceled,
INNHG_113257,22.0,Online,1,,2,1,14-11-2021,0,1,Not Canceled,
INNHG_113258,1.0,Online,0,79.0,1,0,14-11-2021,0,1,Not Canceled,
INNHG_113259,,Online,2,0.0,2,0,14-11-2021,0,0,Not Canceled,
INNHG_113260,1.0,Online,0,79.0,1,0,14-11-2021,0,1,Not Canceled,
INNHG_113261,47.0,Offline,0,60.0,2,2,14-11-2021,0,1,Not Canceled,
INNHG_113262,61.0,Online,2,81.9,2,2,14-11-2021,0,1,Not Canceled,
INNHG_113263,60.0,Online,1,76.0,2,2,15-11-2021,0,4,Not Canceled,
INNHG_113264,69.0,Online,2,,2,1,15-11-2021,0,0,Not Canceled,
INNHG_113265,75.0,Online,2,72.25,2,1,15-11-2021,0,0,Not Canceled,
INNHG_113266,13.0,Online,0,65.0,1,1,15-11-2021,0,0,Not Canceled,
INNHG_113267,5.0,Online,1,,1,2,15-11-2021,0,2,Not Canceled,
INNHG_113268,3.0,Offline,0,44.8,1,2,15-11-2021,0,3,Not Canceled,
INNHG_113269,,Offline,0,,2,2,15-11-2021,0,3,Not Canceled,
INNHG_113270,62.0,Online,1,81.9,2,2,15-11-2021,0,2,Not Canceled,
INNHG_113271,0.0,Online,0,74.69,1,1,15-11-2021,0,0,Not Canceled,
INNHG_113272,13.0,Online,0,65.0,1,1,15-11-2021,0,0,Not Canceled,
INNHG_113273,,Online,0,73.15,1,1,15-11-2021,0,0,Not Canceled,
INNHG_113274,5.0,Online,0,73.15,1,2,15-11-2021,0,3,Not Canceled,
INNHG_113275,13.0,Online,1,85.0,2,2,15-11-2021,0,1,Not Canceled,
INNHG_113276,7.0,Online,2,91.0,1,1,16-11-2021,0,0,Not Canceled,
INNHG_113277,,Online,0,0.0,1,1,16-11-2021,0,1,Not Canceled,
INNHG_113278,4.0,Online,0,65.0,1,1,16-11-2021,0,0,Not Canceled,
INNHG_113279,75.0,Online,1,52.85,2,1,16-11-2021,0,2,Not Canceled,
INNHG_113280,7.0,Online,2,91.0,1,1,16-11-2021,0,0,Not Canceled,
INNHG_113281,,Online,0,,1,1,16-11-2021,0,3,Not Canceled,
INNHG_113282,49.0,Offline,0,60.0,2,1,16-11-2021,0,2,Not Canceled,
INNHG_113283,7.0,Online,2,91.0,1,1,16-11-2021,0,0,Not Canceled,
INNHG_113284,25.0,Online,0,,1,1,16-11-2021,0,0,Not Canceled,
INNHG_113285,0.0,Online,0,75.0,2,1,16-11-2021,0,2,Not Canceled,
INNHG_113286,,Online,0,104.0,2,1,16-11-2021,1,0,Not Canceled,
INNHG_113287,0.0,Online,0,0.0,2,1,16-11-2021,0,0,Not Canceled,
INNHG_113288,7.0,Online,0,79.0,1,1,16-11-2021,0,0,Not Canceled,
